ref_area.label,source.label,indicator.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2024,13.972,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2024,6.317,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2023,0.842,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2023,8.311,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2023,10.801,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2023,-10.159,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2023,9.083,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2023,12.614,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2023,6.106,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2022,-1.67,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2022,5.719,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2022,9.376,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2022,-9.466,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2022,7.857,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2022,12.004,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2022,3.268,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2021,-4.559,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2021,7.406,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2021,7.297,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2021,-11.901,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2021,13.077,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2021,12.236,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2021,2.887,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2020,-6.491,Ruptura de serie,,Moneda: MEX - Nuevo Peso (MXN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2020,4.563,Ruptura de serie,,Moneda: MEX - Nuevo Peso (MXN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2020,5.365,Ruptura de serie,,Moneda: MEX - Nuevo Peso (MXN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2020,-10.215,Ruptura de serie,,Moneda: MEX - Nuevo Peso (MXN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2020,-2.753,Ruptura de serie,,Moneda: MEX - Nuevo Peso (MXN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2020,11.882,Ruptura de serie,,Moneda: MEX - Nuevo Peso (MXN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2020,-2.1,Ruptura de serie,,Moneda: MEX - Nuevo Peso (MXN) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2019,-1.864,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2019,9.838,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2019,8.854,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2019,-11.579,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2019,10.305,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2019,10.253,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2019,12.838,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2018,-2.742,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2018,8.084,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2018,9.618,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2018,-11.317,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2018,5.685,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2018,6.944,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2018,13.75,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2017,-3.695,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2017,7.889,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2017,8.382,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2017,-12.737,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2017,4.008,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2017,8.925,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2017,11.321,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2016,-3.536,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2016,8.231,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2016,8.929,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2016,-9.769,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2016,5.468,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2016,9.226,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2016,11.2,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2015,-3.716,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2015,8.142,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2015,9.265,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2015,-9.602,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2015,-1.859,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2015,8.484,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
México,EFT - Encuesta Nacional de Ocupación y Empleo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2015,12.874,,,Moneda: MEX - Nuevo Peso (MXN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Nepal,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2017,16.085,Ruptura de serie,,Moneda: NPL - Rupia nepalí (NPR) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
