Pais,Sexo,Anios,CantidadPoblacion
Trinidad y Tabago,Hombres,2098,450.7
Trinidad y Tabago,Hombres,2099,446.7
Trinidad y Tabago,Hombres,2100,442.8
Trinidad y Tabago,Mujeres,2000,665.4
Trinidad y Tabago,Mujeres,2001,668.5
Trinidad y Tabago,Mujeres,2002,671.9
Trinidad y Tabago,Mujeres,2003,675.4
Trinidad y Tabago,Mujeres,2004,679
Trinidad y Tabago,Mujeres,2005,682.6
Trinidad y Tabago,Mujeres,2006,686.1
Trinidad y Tabago,Mujeres,2007,689.7
Trinidad y Tabago,Mujeres,2008,693.3
Trinidad y Tabago,Mujeres,2009,697
Trinidad y Tabago,Mujeres,2010,701.1
Trinidad y Tabago,Mujeres,2011,705.5
Trinidad y Tabago,Mujeres,2012,710.1
Trinidad y Tabago,Mujeres,2013,714.8
Trinidad y Tabago,Mujeres,2014,719.3
Trinidad y Tabago,Mujeres,2015,723.7
Trinidad y Tabago,Mujeres,2016,728
Trinidad y Tabago,Mujeres,2017,732.3
Trinidad y Tabago,Mujeres,2018,742.5
Trinidad y Tabago,Mujeres,2019,748.8
Trinidad y Tabago,Mujeres,2020,748.9
Trinidad y Tabago,Mujeres,2021,752.3
Trinidad y Tabago,Mujeres,2022,756.2
Trinidad y Tabago,Mujeres,2023,759.7
Trinidad y Tabago,Mujeres,2024,762.4
Trinidad y Tabago,Mujeres,2025,764.6
Trinidad y Tabago,Mujeres,2026,766.2
Trinidad y Tabago,Mujeres,2027,767.2
Trinidad y Tabago,Mujeres,2028,767.8
Trinidad y Tabago,Mujeres,2029,767.9
Trinidad y Tabago,Mujeres,2030,767.7
Trinidad y Tabago,Mujeres,2031,767.2
Trinidad y Tabago,Mujeres,2032,766.4
Trinidad y Tabago,Mujeres,2033,765.4
Trinidad y Tabago,Mujeres,2034,764.1
Trinidad y Tabago,Mujeres,2035,762.6
Trinidad y Tabago,Mujeres,2036,760.8
Trinidad y Tabago,Mujeres,2037,758.8
Trinidad y Tabago,Mujeres,2038,756.7
Trinidad y Tabago,Mujeres,2039,754.3
Trinidad y Tabago,Mujeres,2040,751.7
Trinidad y Tabago,Mujeres,2041,748.9
Trinidad y Tabago,Mujeres,2042,745.9
Trinidad y Tabago,Mujeres,2043,742.7
Trinidad y Tabago,Mujeres,2044,739.4
Trinidad y Tabago,Mujeres,2045,735.9
Trinidad y Tabago,Mujeres,2046,732.3
Trinidad y Tabago,Mujeres,2047,728.5
Trinidad y Tabago,Mujeres,2048,724.6
Trinidad y Tabago,Mujeres,2049,720.6
Trinidad y Tabago,Mujeres,2050,716.5
Trinidad y Tabago,Mujeres,2051,712.3
Trinidad y Tabago,Mujeres,2052,707.9
Trinidad y Tabago,Mujeres,2053,703.5
Trinidad y Tabago,Mujeres,2054,699
Trinidad y Tabago,Mujeres,2055,694.3
Trinidad y Tabago,Mujeres,2056,689.6
Trinidad y Tabago,Mujeres,2057,684.7
Trinidad y Tabago,Mujeres,2058,679.8
Trinidad y Tabago,Mujeres,2059,674.7
Trinidad y Tabago,Mujeres,2060,669.6
Trinidad y Tabago,Mujeres,2061,664.3
Trinidad y Tabago,Mujeres,2062,658.9
Trinidad y Tabago,Mujeres,2063,653.4
Trinidad y Tabago,Mujeres,2064,647.8
Trinidad y Tabago,Mujeres,2065,642.1
Trinidad y Tabago,Mujeres,2066,636.3
Trinidad y Tabago,Mujeres,2067,630.4
Trinidad y Tabago,Mujeres,2068,624.4
Trinidad y Tabago,Mujeres,2069,618.4
Trinidad y Tabago,Mujeres,2070,612.3
Trinidad y Tabago,Mujeres,2071,606.2
Trinidad y Tabago,Mujeres,2072,600
Trinidad y Tabago,Mujeres,2073,593.9
Trinidad y Tabago,Mujeres,2074,587.8
Trinidad y Tabago,Mujeres,2075,581.7
Trinidad y Tabago,Mujeres,2076,575.7
Trinidad y Tabago,Mujeres,2077,569.7
Trinidad y Tabago,Mujeres,2078,563.8
Trinidad y Tabago,Mujeres,2079,558
Trinidad y Tabago,Mujeres,2080,552.3
Trinidad y Tabago,Mujeres,2081,546.7
Trinidad y Tabago,Mujeres,2082,541.2
Trinidad y Tabago,Mujeres,2083,535.8
Trinidad y Tabago,Mujeres,2084,530.6
Trinidad y Tabago,Mujeres,2085,525.4
Trinidad y Tabago,Mujeres,2086,520.3
Trinidad y Tabago,Mujeres,2087,515.4
Trinidad y Tabago,Mujeres,2088,510.5
Trinidad y Tabago,Mujeres,2089,505.6
Trinidad y Tabago,Mujeres,2090,500.9
Trinidad y Tabago,Mujeres,2091,496.1
Trinidad y Tabago,Mujeres,2092,491.5
Trinidad y Tabago,Mujeres,2093,486.9
Trinidad y Tabago,Mujeres,2094,482.3
Trinidad y Tabago,Mujeres,2095,477.8
Trinidad y Tabago,Mujeres,2096,473.3
Trinidad y Tabago,Mujeres,2097,468.8
Trinidad y Tabago,Mujeres,2098,464.4
Trinidad y Tabago,Mujeres,2099,460
Trinidad y Tabago,Mujeres,2100,455.6
Uruguay,Hombres,2000,1586.6
Uruguay,Hombres,2001,1590
Uruguay,Hombres,2002,1591.6
Uruguay,Hombres,2003,1592.1
Uruguay,Hombres,2004,1592.5
Uruguay,Hombres,2005,1593.1
Uruguay,Hombres,2006,1594.3
Uruguay,Hombres,2007,1596.5
Uruguay,Hombres,2008,1599.5
Uruguay,Hombres,2009,1603.1
Uruguay,Hombres,2010,1607
Uruguay,Hombres,2011,1611
Uruguay,Hombres,2012,1615.2
Uruguay,Hombres,2013,1620.3
Uruguay,Hombres,2014,1626
Uruguay,Hombres,2015,1632
Uruguay,Hombres,2016,1638
Uruguay,Hombres,2017,1643
Uruguay,Hombres,2018,1646.2
Uruguay,Hombres,2019,1647.5
Uruguay,Hombres,2020,1648.5
Uruguay,Hombres,2021,1647.4
Uruguay,Hombres,2022,1644.4
Uruguay,Hombres,2023,1643
Uruguay,Hombres,2024,1642.6
Uruguay,Hombres,2025,1642
Uruguay,Hombres,2026,1641.4
Uruguay,Hombres,2027,1640.7
Uruguay,Hombres,2028,1639.9
Uruguay,Hombres,2029,1639.2
Uruguay,Hombres,2030,1638.4
Uruguay,Hombres,2031,1637.6
Uruguay,Hombres,2032,1636.8
Uruguay,Hombres,2033,1635.9
Uruguay,Hombres,2034,1634.9
Uruguay,Hombres,2035,1633.8
Uruguay,Hombres,2036,1632.5
Uruguay,Hombres,2037,1631.1
Uruguay,Hombres,2038,1629.5
Uruguay,Hombres,2039,1627.7
Uruguay,Hombres,2040,1625.6
Uruguay,Hombres,2041,1623.3
Uruguay,Hombres,2042,1620.8
Uruguay,Hombres,2043,1618
Uruguay,Hombres,2044,1614.9
Uruguay,Hombres,2045,1611.4
Uruguay,Hombres,2046,1607.7
Uruguay,Hombres,2047,1603.8
Uruguay,Hombres,2048,1599.5
Uruguay,Hombres,2049,1594.9
Uruguay,Hombres,2050,1589.9
Uruguay,Hombres,2051,1584.7
Uruguay,Hombres,2052,1579.1
Uruguay,Hombres,2053,1573.1
Uruguay,Hombres,2054,1566.8
Uruguay,Hombres,2055,1560.1
Uruguay,Hombres,2056,1553.1
Uruguay,Hombres,2057,1545.8
Uruguay,Hombres,2058,1538.2
Uruguay,Hombres,2059,1530.4
Uruguay,Hombres,2060,1522.3
Uruguay,Hombres,2061,1514.1
Uruguay,Hombres,2062,1505.8
Uruguay,Hombres,2063,1497.4
Uruguay,Hombres,2064,1488.9
Uruguay,Hombres,2065,1480.2
Uruguay,Hombres,2066,1471.5
Uruguay,Hombres,2067,1462.6
Uruguay,Hombres,2068,1453.6
Uruguay,Hombres,2069,1444.4
Uruguay,Hombres,2070,1435.1
Uruguay,Hombres,2071,1425.6
Uruguay,Hombres,2072,1416.1
Uruguay,Hombres,2073,1406.4
Uruguay,Hombres,2074,1396.5
Uruguay,Hombres,2075,1386.5
Uruguay,Hombres,2076,1376.3
Uruguay,Hombres,2077,1366
Uruguay,Hombres,2078,1355.5
Uruguay,Hombres,2079,1344.7
Uruguay,Hombres,2080,1333.8
Uruguay,Hombres,2081,1322.8
Uruguay,Hombres,2082,1311.6
Uruguay,Hombres,2083,1300.2
Uruguay,Hombres,2084,1288.7
Uruguay,Hombres,2085,1277.1
Uruguay,Hombres,2086,1265.3
Uruguay,Hombres,2087,1253.5
Uruguay,Hombres,2088,1241.7
Uruguay,Hombres,2089,1229.7
Uruguay,Hombres,2090,1217.8
Uruguay,Hombres,2091,1205.8
Uruguay,Hombres,2092,1193.9
Uruguay,Hombres,2093,1182
Uruguay,Hombres,2094,1170.3
Uruguay,Hombres,2095,1158.6
Uruguay,Hombres,2096,1147
Uruguay,Hombres,2097,1135.5
Uruguay,Hombres,2098,1124.1
Uruguay,Hombres,2099,1112.8
Uruguay,Hombres,2100,1101.7
Uruguay,Mujeres,2000,1679.6
Uruguay,Mujeres,2001,1684.3
Uruguay,Mujeres,2002,1687.3
Uruguay,Mujeres,2003,1689.1
Uruguay,Mujeres,2004,1690.7
Uruguay,Mujeres,2005,1692.6
Uruguay,Mujeres,2006,1695.2
Uruguay,Mujeres,2007,1698.7
Uruguay,Mujeres,2008,1702.7
Uruguay,Mujeres,2009,1707
Uruguay,Mujeres,2010,1711.6
Uruguay,Mujeres,2011,1715.9
Uruguay,Mujeres,2012,1720.2
Uruguay,Mujeres,2013,1725
Uruguay,Mujeres,2014,1730.4
Uruguay,Mujeres,2015,1736
Uruguay,Mujeres,2016,1741.2
Uruguay,Mujeres,2017,1745.4
Uruguay,Mujeres,2018,1748.4
Uruguay,Mujeres,2019,1749.7
Uruguay,Mujeres,2020,1750.5
Uruguay,Mujeres,2021,1749.3
Uruguay,Mujeres,2022,1746.5
Uruguay,Mujeres,2023,1745.1
Uruguay,Mujeres,2024,1744
Uruguay,Mujeres,2025,1742.7
Uruguay,Mujeres,2026,1741.2
Uruguay,Mujeres,2027,1739.6
Uruguay,Mujeres,2028,1737.9
Uruguay,Mujeres,2029,1736.2
Uruguay,Mujeres,2030,1734.5
Uruguay,Mujeres,2031,1732.6
Uruguay,Mujeres,2032,1730.7
Uruguay,Mujeres,2033,1728.8
Uruguay,Mujeres,2034,1726.7
Uruguay,Mujeres,2035,1724.5
Uruguay,Mujeres,2036,1722.1
Uruguay,Mujeres,2037,1719.6
Uruguay,Mujeres,2038,1716.9
Uruguay,Mujeres,2039,1714
Uruguay,Mujeres,2040,1710.8
Uruguay,Mujeres,2041,1707.5
Uruguay,Mujeres,2042,1703.8
Uruguay,Mujeres,2043,1699.9
Uruguay,Mujeres,2044,1695.7
Uruguay,Mujeres,2045,1691.2
Uruguay,Mujeres,2046,1686.5
Uruguay,Mujeres,2047,1681.4
Uruguay,Mujeres,2048,1676
Uruguay,Mujeres,2049,1670.4
Uruguay,Mujeres,2050,1664.4
Uruguay,Mujeres,2051,1658.1
Uruguay,Mujeres,2052,1651.5
Uruguay,Mujeres,2053,1644.5
Uruguay,Mujeres,2054,1637.2
Uruguay,Mujeres,2055,1629.5
Uruguay,Mujeres,2056,1621.5
Uruguay,Mujeres,2057,1613.2
Uruguay,Mujeres,2058,1604.7
Uruguay,Mujeres,2059,1596
Uruguay,Mujeres,2060,1587.1
Uruguay,Mujeres,2061,1578
Uruguay,Mujeres,2062,1568.8
Uruguay,Mujeres,2063,1559.6
Uruguay,Mujeres,2064,1550.3
Uruguay,Mujeres,2065,1541
Uruguay,Mujeres,2066,1531.5
Uruguay,Mujeres,2067,1521.9
Uruguay,Mujeres,2068,1512.2
Uruguay,Mujeres,2069,1502.4
Uruguay,Mujeres,2070,1492.5
Uruguay,Mujeres,2071,1482.4
Uruguay,Mujeres,2072,1472.3
Uruguay,Mujeres,2073,1462.1
Uruguay,Mujeres,2074,1451.7
Uruguay,Mujeres,2075,1441.2
Uruguay,Mujeres,2076,1430.6
Uruguay,Mujeres,2077,1419.8
Uruguay,Mujeres,2078,1408.9
Uruguay,Mujeres,2079,1397.8
Uruguay,Mujeres,2080,1386.6
Uruguay,Mujeres,2081,1375.2
Uruguay,Mujeres,2082,1363.7
Uruguay,Mujeres,2083,1352.1
Uruguay,Mujeres,2084,1340.3
Uruguay,Mujeres,2085,1328.4
Uruguay,Mujeres,2086,1316.4
Uruguay,Mujeres,2087,1304.2
Uruguay,Mujeres,2088,1292
Uruguay,Mujeres,2089,1279.6
Uruguay,Mujeres,2090,1267.2
Uruguay,Mujeres,2091,1254.7
Uruguay,Mujeres,2092,1242.2
Uruguay,Mujeres,2093,1229.7
Uruguay,Mujeres,2094,1217.3
Uruguay,Mujeres,2095,1204.9
Uruguay,Mujeres,2096,1192.6
Uruguay,Mujeres,2097,1180.3
Uruguay,Mujeres,2098,1168.2
Uruguay,Mujeres,2099,1156.1
Uruguay,Mujeres,2100,1144.2
Venezuela,Hombres,2000,12282.5
Venezuela,Hombres,2001,12504.5
Venezuela,Hombres,2002,12727.3
Venezuela,Hombres,2003,12951.2
Venezuela,Hombres,2004,13170.3
Venezuela,Hombres,2005,13388.1
Venezuela,Hombres,2006,13601.9
Venezuela,Hombres,2007,13807.1
Venezuela,Hombres,2008,14000.2
Venezuela,Hombres,2009,14182.6
Venezuela,Hombres,2010,14361.2
Venezuela,Hombres,2011,14538.3
Venezuela,Hombres,2012,14712.9
Venezuela,Hombres,2013,14883
Venezuela,Hombres,2014,15044.7
Venezuela,Hombres,2015,15195.3
Venezuela,Hombres,2016,15280.5
Venezuela,Hombres,2017,15168.9
Venezuela,Hombres,2018,14781
Venezuela,Hombres,2019,14338.8
Venezuela,Hombres,2020,14083.7
Venezuela,Hombres,2021,13972.1
Venezuela,Hombres,2022,13952
Venezuela,Hombres,2023,13988.5
Venezuela,Hombres,2024,14033.9
Venezuela,Hombres,2025,14083
Venezuela,Hombres,2026,14134.6
Venezuela,Hombres,2027,14190
Venezuela,Hombres,2028,14246.2
Venezuela,Hombres,2029,14303.7
Venezuela,Hombres,2030,14365.2
Venezuela,Hombres,2031,14429.9
Venezuela,Hombres,2032,14496.1
Venezuela,Hombres,2033,14561.3
Venezuela,Hombres,2034,14628.3
Venezuela,Hombres,2035,14695.6
Venezuela,Hombres,2036,14757.5
Venezuela,Hombres,2037,14814.5
Venezuela,Hombres,2038,14869.4
Venezuela,Hombres,2039,14922.8
Venezuela,Hombres,2040,14972
Venezuela,Hombres,2041,15014.6
Venezuela,Hombres,2042,15052.3
Venezuela,Hombres,2043,15085.8
Venezuela,Hombres,2044,15114.2
Venezuela,Hombres,2045,15139.8
Venezuela,Hombres,2046,15163
Venezuela,Hombres,2047,15186
Venezuela,Hombres,2048,15207.6
Venezuela,Hombres,2049,15225.2
Venezuela,Hombres,2050,15241.5
Venezuela,Hombres,2051,15254.4
Venezuela,Hombres,2052,15266
Venezuela,Hombres,2053,15277
Venezuela,Hombres,2054,15284.9
Venezuela,Hombres,2055,15293
Venezuela,Hombres,2056,15300.1
Venezuela,Hombres,2057,15302.7
Venezuela,Hombres,2058,15303.4
Venezuela,Hombres,2059,15303.1
Venezuela,Hombres,2060,15301.1
Venezuela,Hombres,2061,15298.9
Venezuela,Hombres,2062,15295.8
Venezuela,Hombres,2063,15291.6
Venezuela,Hombres,2064,15287.1
Venezuela,Hombres,2065,15280.6
Venezuela,Hombres,2066,15270.1
Venezuela,Hombres,2067,15256.8
Venezuela,Hombres,2068,15242.9
Venezuela,Hombres,2069,15228.3
Venezuela,Hombres,2070,15211.9
Venezuela,Hombres,2071,15194.3
Venezuela,Hombres,2072,15175.8
Venezuela,Hombres,2073,15156.4
Venezuela,Hombres,2074,15137.8
Venezuela,Hombres,2075,15117.6
Venezuela,Hombres,2076,15094.8
Venezuela,Hombres,2077,15069.9
Venezuela,Hombres,2078,15041.6
Venezuela,Hombres,2079,15011.2
Venezuela,Hombres,2080,14979.5
Venezuela,Hombres,2081,14947
Venezuela,Hombres,2082,14912.9
Venezuela,Hombres,2083,14877.2
Venezuela,Hombres,2084,14839.9
Venezuela,Hombres,2085,14800.2
Venezuela,Hombres,2086,14756.9
Venezuela,Hombres,2087,14710.3
Venezuela,Hombres,2088,14662.3
Venezuela,Hombres,2089,14611.6
Venezuela,Hombres,2090,14557.6
Venezuela,Hombres,2091,14502.2
Venezuela,Hombres,2092,14445.8
Venezuela,Hombres,2093,14385.8
Venezuela,Hombres,2094,14323
Venezuela,Hombres,2095,14258.9
Venezuela,Hombres,2096,14191.6
Venezuela,Hombres,2097,14122.9
Venezuela,Hombres,2098,14053.3
Venezuela,Hombres,2099,13984
Venezuela,Hombres,2100,13916.2
Venezuela,Mujeres,2000,12244.2
Venezuela,Mujeres,2001,12475.4
Venezuela,Mujeres,2002,12708.4
Venezuela,Mujeres,2003,12941.5
Venezuela,Mujeres,2004,13170.5
Venezuela,Mujeres,2005,13397.7
Venezuela,Mujeres,2006,13622.8
Venezuela,Mujeres,2007,13842.3
Venezuela,Mujeres,2008,14053.5
Venezuela,Mujeres,2009,14255.7
Venezuela,Mujeres,2010,14451.9
Venezuela,Mujeres,2011,14646.9
Venezuela,Mujeres,2012,14840.9
Venezuela,Mujeres,2013,15029.2
Venezuela,Mujeres,2014,15209.4
Venezuela,Mujeres,2015,15378.7
Venezuela,Mujeres,2016,15485.2
Venezuela,Mujeres,2017,15396.4
Venezuela,Mujeres,2018,15026.6
Venezuela,Mujeres,2019,14599.3
Venezuela,Mujeres,2020,14360.4
Venezuela,Mujeres,2021,14265.7
Venezuela,Mujeres,2022,14261
Venezuela,Mujeres,2023,14312.3
Venezuela,Mujeres,2024,14371.7
Venezuela,Mujeres,2025,14433.9
Venezuela,Mujeres,2026,14499.1
Venezuela,Mujeres,2027,14568.5
Venezuela,Mujeres,2028,14638.9
Venezuela,Mujeres,2029,14710.7
Venezuela,Mujeres,2030,14786.6
Venezuela,Mujeres,2031,14865.8
Venezuela,Mujeres,2032,14946.4
Venezuela,Mujeres,2033,15025.8
Venezuela,Mujeres,2034,15106.8
Venezuela,Mujeres,2035,15187.7
Venezuela,Mujeres,2036,15262.7
Venezuela,Mujeres,2037,15332.1
Venezuela,Mujeres,2038,15398.9
Venezuela,Mujeres,2039,15463.5
Venezuela,Mujeres,2040,15523.4
Venezuela,Mujeres,2041,15575.6
Venezuela,Mujeres,2042,15622.3
Venezuela,Mujeres,2043,15663.9
Venezuela,Mujeres,2044,15699.6
Venezuela,Mujeres,2045,15731.7
Venezuela,Mujeres,2046,15760.5
Venezuela,Mujeres,2047,15788.4
Venezuela,Mujeres,2048,15814
Venezuela,Mujeres,2049,15834.8
Venezuela,Mujeres,2050,15853.4
Venezuela,Mujeres,2051,15867.9
Venezuela,Mujeres,2052,15880.3
Venezuela,Mujeres,2053,15891.4
Venezuela,Mujeres,2054,15898.6
Venezuela,Mujeres,2055,15905.4
Venezuela,Mujeres,2056,15910.4
Venezuela,Mujeres,2057,15910.3
Venezuela,Mujeres,2058,15907.6
Venezuela,Mujeres,2059,15903.4
Venezuela,Mujeres,2060,15896.8
Venezuela,Mujeres,2061,15889.6
Venezuela,Mujeres,2062,15881.2
Venezuela,Mujeres,2063,15871.1
Venezuela,Mujeres,2064,15860.6
Venezuela,Mujeres,2065,15847.6
Venezuela,Mujeres,2066,15830.5
Venezuela,Mujeres,2067,15810.4
Venezuela,Mujeres,2068,15789.8
Venezuela,Mujeres,2069,15768.6
Venezuela,Mujeres,2070,15745.7
Venezuela,Mujeres,2071,15722.1
Venezuela,Mujeres,2072,15697.9
Venezuela,Mujeres,2073,15673.3
Venezuela,Mujeres,2074,15650.1
Venezuela,Mujeres,2075,15625.9
Venezuela,Mujeres,2076,15599.5
Venezuela,Mujeres,2077,15571.7
Venezuela,Mujeres,2078,15541.1
Venezuela,Mujeres,2079,15509.1
Venezuela,Mujeres,2080,15476.5
Venezuela,Mujeres,2081,15443.7
Venezuela,Mujeres,2082,15410
Venezuela,Mujeres,2083,15375
Venezuela,Mujeres,2084,15338.9
Venezuela,Mujeres,2085,15300.7
Venezuela,Mujeres,2086,15258.9
Venezuela,Mujeres,2087,15213.6
Venezuela,Mujeres,2088,15166.7
Venezuela,Mujeres,2089,15116.5
Venezuela,Mujeres,2090,15062.4
Venezuela,Mujeres,2091,15006.2
Venezuela,Mujeres,2092,14948.1
Venezuela,Mujeres,2093,14885.4
Venezuela,Mujeres,2094,14818.7
Venezuela,Mujeres,2095,14749.6
Venezuela,Mujeres,2096,14675.9
Venezuela,Mujeres,2097,14599.8
Venezuela,Mujeres,2098,14521.6
Venezuela,Mujeres,2099,14442.6
Venezuela,Mujeres,2100,14364.3
América Latina y el Caribe,Hombres,2000,258295.2
América Latina y el Caribe,Hombres,2001,261846.3
América Latina y el Caribe,Hombres,2002,265313.6
América Latina y el Caribe,Hombres,2003,268694.4
América Latina y el Caribe,Hombres,2004,272006.5
América Latina y el Caribe,Hombres,2005,275276
América Latina y el Caribe,Hombres,2006,278509.5
América Latina y el Caribe,Hombres,2007,281733.4
América Latina y el Caribe,Hombres,2008,284935.2
América Latina y el Caribe,Hombres,2009,288084.8
América Latina y el Caribe,Hombres,2010,291168.7
América Latina y el Caribe,Hombres,2011,294234.6
América Latina y el Caribe,Hombres,2012,297293.1
América Latina y el Caribe,Hombres,2013,300314.8
América Latina y el Caribe,Hombres,2014,303287.4
América Latina y el Caribe,Hombres,2015,306169.4
América Latina y el Caribe,Hombres,2016,308966.5
América Latina y el Caribe,Hombres,2017,311651.2
América Latina y el Caribe,Hombres,2018,314242.4
América Latina y el Caribe,Hombres,2019,316704.5
América Latina y el Caribe,Hombres,2020,318795.2
América Latina y el Caribe,Hombres,2021,320434.6
América Latina y el Caribe,Hombres,2022,322197
América Latina y el Caribe,Hombres,2023,324337
América Latina y el Caribe,Hombres,2024,326522.5
América Latina y el Caribe,Hombres,2025,328642.7
América Latina y el Caribe,Hombres,2026,330674.5
América Latina y el Caribe,Hombres,2027,332635.8
América Latina y el Caribe,Hombres,2028,334528.9
América Latina y el Caribe,Hombres,2029,336353.4
América Latina y el Caribe,Hombres,2030,338115
América Latina y el Caribe,Hombres,2031,339812.4
América Latina y el Caribe,Hombres,2032,341444.6
América Latina y el Caribe,Hombres,2033,343011.1
América Latina y el Caribe,Hombres,2034,344513.5
América Latina y el Caribe,Hombres,2035,345949.8
América Latina y el Caribe,Hombres,2036,347315.1
América Latina y el Caribe,Hombres,2037,348607.8
América Latina y el Caribe,Hombres,2038,349831.1
América Latina y el Caribe,Hombres,2039,350981.3
América Latina y el Caribe,Hombres,2040,352055.2
América Latina y el Caribe,Hombres,2041,353051.6
América Latina y el Caribe,Hombres,2042,353967.8
América Latina y el Caribe,Hombres,2043,354803.3
América Latina y el Caribe,Hombres,2044,355558.4
América Latina y el Caribe,Hombres,2045,356233.8
América Latina y el Caribe,Hombres,2046,356830.6
América Latina y el Caribe,Hombres,2047,357352.9
América Latina y el Caribe,Hombres,2048,357800.6
América Latina y el Caribe,Hombres,2049,358168.4
América Latina y el Caribe,Hombres,2050,358463.2
América Latina y el Caribe,Hombres,2051,358688.4
América Latina y el Caribe,Hombres,2052,358840.8
América Latina y el Caribe,Hombres,2053,358921
América Latina y el Caribe,Hombres,2054,358927.7
América Latina y el Caribe,Hombres,2055,358866.3
América Latina y el Caribe,Hombres,2056,358737.3
América Latina y el Caribe,Hombres,2057,358539.4
América Latina y el Caribe,Hombres,2058,358277.7
América Latina y el Caribe,Hombres,2059,357951.4
América Latina y el Caribe,Hombres,2060,357558.2
América Latina y el Caribe,Hombres,2061,357103.8
América Latina y el Caribe,Hombres,2062,356589.1
América Latina y el Caribe,Hombres,2063,356014.3
América Latina y el Caribe,Hombres,2064,355382.1
América Latina y el Caribe,Hombres,2065,354690.7
América Latina y el Caribe,Hombres,2066,353940.2
América Latina y el Caribe,Hombres,2067,353136.1
América Latina y el Caribe,Hombres,2068,352278.9
América Latina y el Caribe,Hombres,2069,351368.1
América Latina y el Caribe,Hombres,2070,350404.1
América Latina y el Caribe,Hombres,2071,349389.7
América Latina y el Caribe,Hombres,2072,348326.9
América Latina y el Caribe,Hombres,2073,347214.1
América Latina y el Caribe,Hombres,2074,346053.9
América Latina y el Caribe,Hombres,2075,344849
América Latina y el Caribe,Hombres,2076,343599.6
América Latina y el Caribe,Hombres,2077,342305.3
América Latina y el Caribe,Hombres,2078,340965.3
América Latina y el Caribe,Hombres,2079,339582.8
América Latina y el Caribe,Hombres,2080,338160.4
América Latina y el Caribe,Hombres,2081,336700.3
América Latina y el Caribe,Hombres,2082,335207.1
América Latina y el Caribe,Hombres,2083,333684.3
América Latina y el Caribe,Hombres,2084,332131.2
América Latina y el Caribe,Hombres,2085,330546.2
América Latina y el Caribe,Hombres,2086,328930.6
América Latina y el Caribe,Hombres,2087,327290
América Latina y el Caribe,Hombres,2088,325628.8
América Latina y el Caribe,Hombres,2089,323946.7
América Latina y el Caribe,Hombres,2090,322244.6
América Latina y el Caribe,Hombres,2091,320526.8
América Latina y el Caribe,Hombres,2092,318796.5
América Latina y el Caribe,Hombres,2093,317051.8
América Latina y el Caribe,Hombres,2094,315293.6
América Latina y el Caribe,Hombres,2095,313526.1
América Latina y el Caribe,Hombres,2096,311750.6
América Latina y el Caribe,Hombres,2097,309970.4
América Latina y el Caribe,Hombres,2098,308187.5
América Latina y el Caribe,Hombres,2099,306404.8
América Latina y el Caribe,Hombres,2100,304622.7
América Latina y el Caribe,Mujeres,2000,263028.2
América Latina y el Caribe,Mujeres,2001,266779.6
América Latina y el Caribe,Mujeres,2002,270427.7
América Latina y el Caribe,Mujeres,2003,273993.5
América Latina y el Caribe,Mujeres,2004,277487.4
América Latina y el Caribe,Mujeres,2005,280936.1
América Latina y el Caribe,Mujeres,2006,284345.4
América Latina y el Caribe,Mujeres,2007,287734.6
América Latina y el Caribe,Mujeres,2008,291114
América Latina y el Caribe,Mujeres,2009,294460.5
América Latina y el Caribe,Mujeres,2010,297739.2
América Latina y el Caribe,Mujeres,2011,301008.1
América Latina y el Caribe,Mujeres,2012,304283.8
América Latina y el Caribe,Mujeres,2013,307522.7
América Latina y el Caribe,Mujeres,2014,310727.8
América Latina y el Caribe,Mujeres,2015,313873.2
América Latina y el Caribe,Mujeres,2016,316956.2
América Latina y el Caribe,Mujeres,2017,319924.2
América Latina y el Caribe,Mujeres,2018,322769.8
América Latina y el Caribe,Mujeres,2019,325491.1
América Latina y el Caribe,Mujeres,2020,327934.1
América Latina y el Caribe,Mujeres,2021,330030.7
América Latina y el Caribe,Mujeres,2022,332169.8
América Latina y el Caribe,Mujeres,2023,334554.5
América Latina y el Caribe,Mujeres,2024,336943.6
